STUDENTID,label,pred,data_length
2333129451,1,0.6666040315893816,20m
2333129541,1,0.4337163271663842,20m
2333129630,1,0.6722689075630253,20m
2333129681,1,0.6990074787342848,20m
2333129788,1,0.30016875836560436,20m
2333129982,0,0.6586273665139714,20m
2333130034,1,0.21428571428571427,20m
2333130042,0,0.3448669330091225,20m
2333130140,1,0.5,20m
2333130727,0,0.35714285714285715,20m
2333130972,0,0.23109243697478993,20m
2333131286,0,0.45,20m
2333131472,0,0.38202955381673886,20m
2333131821,1,0.5521521264648078,20m
2333131987,0,0.5846982183157213,20m
2333132339,0,0.5882352941176471,20m
2333132517,1,0.5378151260504201,20m
2333132584,0,0.5375292666633072,20m
2333132614,0,0.71,20m
2333133114,1,0.5919243924976444,20m
2333133963,0,0.5714285714285714,20m
2333134374,0,0.7625438914167422,20m
2333134463,1,0.62,20m
2333134625,0,0.3519004098571562,20m
2333135061,1,0.8,20m
2333135401,1,0.48739495798319327,20m
2333135508,0,0.8025210084033614,20m
2333135567,1,0.5912654259633943,20m
2333137012,1,0.7899159663865546,20m
2333137110,1,0.54,20m
2333137799,1,0.5616457887219678,20m
2333140340,1,0.5753328079128961,20m
2333140447,1,0.3270222720479739,20m
2333140692,0,0.5094968967249236,20m
2333141451,1,0.67,20m
2333141532,0,0.6177466403489633,20m
2333141737,1,0.6933688680148221,20m
2333142148,0,0.7899159663865546,20m
2333142393,1,0.69,20m
2333143071,1,0.38,20m
2333143322,1,0.6105678437574341,20m
2333143420,1,0.6817864524233439,20m
2333143527,0,0.6485820760883566,20m
2333143675,0,0.6344574242401698,20m
2333144370,1,0.3136234081110822,20m
2333144523,0,0.7468220746190193,20m
2333144591,0,0.34149589330115576,20m
2333144671,1,0.45266047150024796,20m
2333144841,1,0.86,20m
2333144973,1,0.7460693716235601,20m
2333145791,0,0.34440768926756826,20m
2333146313,0,0.6895197207538717,20m
2333146739,1,0.5936992862700915,20m
2333146810,0,0.42,20m
2333146917,0,0.624011632749393,20m
2333146984,0,0.7939653715854387,20m
2333147018,0,0.3319327731092437,20m
2333147328,0,0.5808231688923632,20m
2333147573,1,0.6218487394957983,20m
2333147671,0,0.57,20m
2333147832,0,0.73,20m
2333148260,1,0.68,20m
2333148511,0,0.6974789915966386,20m
2333149461,0,0.5803365905173148,20m
2333149541,1,0.6722689075630253,20m
2333150817,1,0.33613445378151263,20m
2333150990,1,0.5714285714285714,20m
2333151155,0,0.38,20m
2333151341,0,0.47,20m
2333151503,0,0.631851359791945,20m
2333151759,1,0.4832043908079688,20m
2333152194,1,0.6302521008403361,20m
2333152445,0,0.6206344348005102,20m
2333152763,1,0.7310924369747899,20m
2333152895,0,0.7941176470588235,20m
2333152950,1,0.5690309518909975,20m
2333153042,1,0.7523275041370133,20m
2333153387,0,0.6450973113123019,20m
2333154081,0,0.6661197640065257,20m
2333154405,1,0.6434588805181152,20m
2333154642,1,0.69,20m
2333156092,1,0.5873957163062581,20m
2333156246,1,0.5099737920607874,20m
2333156785,1,0.592436974789916,20m
2333157137,0,0.64,20m
2333157145,0,0.61,20m
2333157226,0,0.5966386554621849,20m
2333158044,1,0.6802471998674983,20m
2333158320,1,0.6707499966048578,20m
2333158397,1,0.7839875621087817,20m
2333159083,1,0.6907589854181788,20m
2333159687,1,0.7,20m
2333160197,1,0.625055155288997,20m
2333160464,1,0.5840336134453782,20m
2333160782,1,0.6546720033286518,20m
2333161134,1,0.6898553955467799,20m
2333161215,1,0.84,20m
2333161975,1,0.88,20m
2333162076,1,0.40315856663415495,20m
2333162661,0,0.07563025210084033,20m
2333163005,1,0.5711814237729609,20m
2333163269,1,0.68,20m
2333163421,1,0.349018570991368,20m
2333163528,0,0.3739495798319328,20m
2333164613,0,0.5843381202013651,20m
2333165393,1,0.52,20m
2333165903,1,0.6992552014887224,20m
2333166152,0,0.45,20m
2333166314,1,0.6,20m
2333166691,1,0.5276241075970785,20m
2333166993,1,0.53,20m
2333167256,1,0.765476425977518,20m
2333168198,0,0.6265410013613836,20m
2333168368,1,0.7310924369747899,20m
2333168384,1,0.7766444999519768,20m
2333169143,0,0.47725911480494226,20m
2333169640,0,0.52,20m
2333169801,1,0.25,20m
2333170338,1,0.7016806722689075,20m
2333170494,1,0.6743761713511807,20m
2333170834,0,0.72,20m
2333171181,1,0.7077670702970862,20m
2333171270,0,0.44157349685769315,20m
2333171342,0,0.4957983193277311,20m
2333171598,0,0.1638655462184874,20m
2333171971,0,0.39,20m
2333172446,1,0.6596638655462185,20m
2333172471,1,0.68847453661297,20m
2333172578,1,0.61,20m
2333172632,1,0.44,20m
2333172721,0,0.35992768289853944,20m
2333173060,1,0.5756302521008403,20m
2333174767,0,0.29113469115319357,20m
2333175534,0,0.6777704523491648,20m
2333175704,1,0.37337455080483545,20m
2333175925,1,0.9033613445378151,20m
2333176221,0,0.3067226890756303,20m
2333176379,1,0.7394957983193278,20m
2333176417,1,0.2647058823529412,20m
2333177227,1,0.7003520818309611,20m
2333177561,1,0.41596638655462187,20m
2333177723,0,0.61,20m
2333177910,0,0.6735727005130762,20m
2333178070,0,0.54,20m
2333178096,1,0.52,20m
2333178452,0,0.3865546218487395,20m
2333178754,1,0.66,20m
2333179262,1,0.59,20m
2333180201,0,0.52,20m
2333180309,1,0.46218487394957986,20m
2333181569,1,0.7321628724152469,20m
2333181691,1,0.6313823722165461,20m
2333181755,1,0.7295855689232861,20m
2333182093,0,0.52,20m
2333182158,0,0.6134453781512605,20m
2333182506,1,0.6260504201680672,20m
2333182689,0,0.72,20m
2333182786,0,0.7037716982652074,20m
2333183103,1,0.6220379438648399,20m
2333183731,1,0.677908622085366,20m
2333183880,0,0.4789915966386555,20m
2333184339,0,0.49715465683249754,20m
2333184894,1,0.6680672268907563,20m
2333185041,0,0.698022367354138,20m
2333185076,0,0.49,20m
2333185327,1,0.77,20m
2333185998,1,0.5756302521008403,20m
2333186170,1,0.58,20m
2333186340,1,0.728190904265607,20m
2333186374,0,0.7,20m
2333187036,1,0.77,20m
2333187460,1,0.7166033451024433,20m
2333189578,1,0.3660353732904125,20m
2333190100,1,0.5803829608476124,20m
2333190355,1,0.7436974789915967,20m
2333190436,1,0.5324080571599034,20m
2333191653,0,0.6631060285255123,20m
2333191807,1,0.6368747027184897,20m
2333192315,0,0.27310924369747897,20m
2333192561,1,0.63,20m
2333192820,1,0.7055300347428716,20m
2333193079,1,0.59,20m
2333193419,1,0.5294117647058824,20m
2333193761,1,0.84,20m
2333194601,0,0.3027284870765417,20m
2333194792,1,0.7508408788685496,20m
2333195748,1,0.5882352941176471,20m
2333195896,1,0.6638655462184874,20m
2333196094,1,0.7563025210084033,20m
2333197180,1,0.7127135836018692,20m
2333198437,1,0.7222429736552856,20m
2333198534,1,0.5252100840336135,20m
2333198941,0,0.7640409330163491,20m
2333199042,1,0.7339989654034856,20m
2333199298,0,0.72,20m
2333199638,1,0.6529240168702708,20m
2333199883,1,0.685164973047527,20m
2333200075,1,0.69,20m
2333200571,0,0.47,20m
2333200776,1,0.8235250654326096,20m
2333202469,1,0.7407163095983632,20m
2333202884,0,0.6309653266363767,20m
2333203414,1,0.6022237920918914,20m
2333203635,0,0.7478991596638656,20m
2333203724,1,0.6237614957361097,20m
2333204488,1,0.6747501840372984,20m
2333204577,1,0.6935424599996238,20m
2333204836,1,0.4071210291018151,20m
2333205018,1,0.6201556840448061,20m
2333205107,1,0.7814792813094255,20m
2333205352,1,0.7941176470588235,20m
2333205425,0,0.5284436042874454,20m
2333205859,1,0.8529411764705882,20m
2333206201,1,0.6318606329204834,20m
2333206413,1,0.6974789915966386,20m
2333206553,0,0.5348177671731215,20m
2333207223,1,0.73,20m
2333209005,0,0.7092477674596717,20m
2333209251,0,0.6404793269998429,20m
2333209358,1,0.85,20m
2333209447,0,0.68,20m
2333209510,0,0.6588363113983062,20m
2333210003,0,0.6386217088064855,20m
2333210038,1,0.680672268907563,20m
2333210364,0,0.5368954587321253,20m
2333210399,0,0.6150462075642323,20m
2333210453,0,0.6513973009591829,20m
2333210542,1,0.7257473728777042,20m
2333210640,1,0.5,20m
2333210712,0,0.61,20m
2333210739,0,0.39915966386554624,20m
2333210895,1,0.7098968967906333,20m
2333210950,0,0.5798319327731093,20m
2333211093,0,0.6260504201680672,20m
2333211239,0,0.679435247750632,20m
2333211301,1,0.71,20m
2333211395,0,0.34,20m
2333212154,0,0.7448727347944656,20m
2333212421,1,0.5662171771674941,20m
2333213029,1,0.37982396809071556,20m
2333213347,1,0.7146186708118292,20m
2333214335,0,0.66,20m
2333214441,1,0.8151260504201681,20m
2333214637,1,0.6890756302521008,20m
2333214971,1,0.8907563025210085,20m
2333215234,1,0.6710291611864705,20m
2333215285,1,0.5661008741075756,20m
2333215587,1,0.667757309253152,20m
2333215731,0,0.5842731356340742,20m
2333215749,0,0.36208331807537464,20m
2333216371,0,0.6524039511527144,20m
2333216427,1,0.5958247214580844,20m
2333216516,1,0.7,20m
2333216583,1,0.41,20m
2333217024,0,0.6776623767899388,20m
2333217083,1,0.6609559419218165,20m
2333217458,1,0.6752400144251319,20m
2333217687,0,0.5966386554621849,20m
2333218403,0,0.35572155569967295,20m
2333219159,0,0.25,20m
2333219418,1,0.4958585661153031,20m
2333219566,0,0.6129487952782878,20m
2333219914,1,0.7200903982233327,20m
2333220254,1,0.8613445378151261,20m
2333220564,0,0.78,20m
2333220858,1,0.7052741200487626,20m
2333221013,0,0.587833102851324,20m
2333221200,1,0.46,20m
2333221951,1,0.56,20m
2333222206,1,0.6978267010402919,20m
2333222711,0,0.64,20m
2333222800,0,0.7318044956937854,20m
2333223318,1,0.6072643276419128,20m
2333223393,1,0.6005098402603933,20m
2333223563,0,0.36839763336236775,20m
2333223741,0,0.75,20m
2333225353,0,0.5494194242514361,20m
2333225451,0,0.3302098446279317,20m
2333225493,1,0.7227359586301751,20m
2333225531,1,0.6751123205917474,20m
2333225736,0,0.6386554621848739,20m
2333226309,1,0.3797303175395895,20m
2333226481,0,0.27,20m
2333226589,1,0.49923539518244237,20m
2333227089,1,0.32449849496684113,20m
2333227143,1,0.7531311247191984,20m
2333227330,0,0.19747899159663865,20m
2333227429,1,0.5,20m
2333228263,1,0.36163003974147145,20m
2333228689,1,0.4078852690212974,20m
2333228930,0,0.63,20m
2333229715,1,0.6935778192508737,20m
2333229880,1,0.5546218487394958,20m
2333230063,1,0.7288879938140365,20m
2333231329,0,0.6176470588235294,20m
2333231671,0,0.5841191865566958,20m
2333232015,1,0.36554621848739494,20m
2333232619,1,0.6305939476263678,20m
2333232805,1,0.67,20m
2333233020,1,0.5714285714285714,20m
2333233810,0,0.20588235294117646,20m
2333234310,1,0.4344064476498596,20m
2333234654,0,0.6000013525759192,20m
2333234743,1,0.6465875933506251,20m
2333235154,1,0.7647058823529411,20m
2333235251,0,0.37288991091970075,20m
2333235669,1,0.6875459875281071,20m
2333235855,1,0.7134411108152369,20m
2333236444,0,0.46998285717293353,20m
2333237114,1,0.8235294117647058,20m
2333237203,0,0.5526712000717342,20m
2333237386,0,0.6816732662486038,20m
2333237491,1,0.6836061699046506,20m
2333237718,1,0.7312094772704169,20m
2333238404,1,0.6092436974789915,20m
2333238650,1,0.7195798244664339,20m
2333239346,1,0.5756302521008403,20m
2333239401,1,0.7048290794760496,20m
2333239435,1,0.7647058823529411,20m
2333239931,1,0.32909090660707124,20m
2333240026,1,0.81,20m
2333240093,1,0.4831932773109244,20m
2333240697,0,0.6672710769746846,20m
2333242991,1,0.49,20m
2333243173,1,0.6883617665751821,20m
2333243246,0,0.32588150189878645,20m
2333244111,0,0.28631030340693975,20m
2333244277,1,0.6638655462184874,20m
2333244374,1,0.4991466027931414,20m
2333244528,0,0.6353613584576285,20m
2333244625,1,0.6677243152521191,20m
2333244714,0,0.37,20m
2333244781,1,0.4805564263161917,20m
2333244790,1,0.38022614960750106,20m
2333244871,1,0.7615347276172593,20m
2333245061,1,0.81,20m
2333245141,0,0.6234320333935903,20m
2333245311,0,0.7350114792572279,20m
2333245729,0,0.58,20m
2333245818,0,0.24441221510033279,20m
2333245931,0,0.53,20m
2333246164,1,0.6584045680156079,20m
2333246253,1,0.63,20m
2333246504,0,0.5281990642175823,20m
2333246911,1,0.6801217830728656,20m
2333246920,1,0.6169970228099239,20m
2333247101,0,0.6437212083131787,20m
2333247161,1,0.45543981810774065,20m
2333247209,1,0.6107926345186957,20m
2333247357,0,0.6176470588235294,20m
2333247535,0,0.65,20m
2333247616,0,0.7455337418514996,20m
2333247926,0,0.6717140384870985,20m
2333248272,0,0.15,20m
2333248361,0,0.68,20m
2333248469,0,0.6302521008403361,20m
2333248876,1,0.6389120894976704,20m
2333249058,1,0.84,20m
2333249147,1,0.7088695741251746,20m
2333249210,0,0.47058823529411764,20m
2333249554,0,0.5808641860246686,20m
2333249902,0,0.5326265412629575,20m
2333250064,0,0.773109243697479,20m
2333250315,1,0.5252100840336135,20m
2333250412,1,0.49159663865546216,20m
2333250501,1,0.5827092631983076,20m
2333250595,0,0.22,20m
2333251621,1,0.6934088196647458,20m
2333251656,1,0.6804998970458438,20m
2333251702,1,0.5257482468191436,20m
2333251893,1,0.6761018523863361,20m
2333252385,1,0.7563025210084033,20m
2333252491,0,0.81,20m
2333253802,1,0.6848739495798319,20m
2333253900,1,0.8277310924369747,20m
2333253993,0,0.67,20m
2333254086,1,0.7554642707980586,20m
2333254591,1,0.8,20m
2333254604,1,0.53,20m
2333254841,1,0.4957983193277311,20m
2333255091,1,0.35183694085696177,20m
2333255139,1,0.86,20m
2333256933,1,0.726890756302521,20m
2333257140,1,0.7231494431008262,20m
2333258863,0,0.8277310924369747,20m
2333259029,0,0.49,20m
2333259037,0,0.7554034833543246,20m
2333259703,1,0.6092611876362535,20m
2333259819,1,0.591602882000589,20m
2333260213,1,0.6497446633952156,20m
2333260370,0,0.25,20m
2333260566,1,0.5,20m
2333260876,1,0.69,20m
2333263875,1,0.6848739495798319,20m
2333264146,1,0.67,20m
2333265568,1,0.4117647058823529,20m
2333265657,1,0.6764705882352942,20m
2333265843,1,0.5888513269550332,20m
2333265916,1,0.68,20m
2333266505,0,0.3447617711702646,20m
2333267544,1,0.8823529411764706,20m
2333267625,1,0.6638655462184874,20m
2333268133,0,0.6092436974789915,20m
2333268290,1,0.5864750332370428,20m
2333268800,0,0.66,20m
2333268893,0,0.30400073690051743,20m
2333269041,0,0.8445378151260504,20m
2333269156,0,0.4302861059429536,20m
2333269491,1,0.5955859816302269,20m
2333269938,1,0.6903247701322008,20m
2333271461,1,0.42436974789915966,20m
2333271797,0,0.4495798319327731,20m
2333272327,0,0.3170105922835682,20m
2333272912,0,0.25630252100840334,20m
2333273170,1,0.7098801388625032,20m
2333273323,1,0.6754934709897337,20m
2333273480,0,0.7526869989245929,20m
2333274010,0,0.77,20m
2333274176,1,0.79,20m
2333274818,0,0.6023744729099836,20m
2333275024,1,0.6104552560621272,20m
2333275385,0,0.4327731092436975,20m
2333275466,1,0.8,20m
2333275628,1,0.5550309827339011,20m
2333275903,1,0.5042016806722689,20m
2333276071,1,0.605640462284248,20m
2333276128,1,0.85,20m
2333276748,1,0.6786579841025425,20m
2333276829,1,0.6589978315855811,20m
2333277078,1,0.5395598253514936,20m
2333277256,0,0.6,20m
2333277507,1,0.6541050705287056,20m
2333278104,1,0.695300816944416,20m
2333278449,0,0.31632408189097927,20m
2333279381,1,0.64,20m
2333279453,1,0.5990119804471743,20m
2333279496,1,0.7020145100464121,20m
2333280052,0,0.7605042016806722,20m
2333280249,1,0.5168067226890757,20m
2333280583,1,0.7620065087937047,20m
2333281245,0,0.4,20m
2333281431,1,0.6330094776989362,20m
2333281601,1,0.6361975982259171,20m
2333281750,1,0.6986292005480891,20m
2333282021,1,0.6338508524273051,20m
2333282446,1,0.7181441249708538,20m
2333282799,1,0.654306174675777,20m
2333283132,0,0.6979827358996996,20m
2333283205,1,0.5966500778422014,20m
2333283477,1,0.7488303969965889,20m
2333284147,1,0.3052091619273911,20m
2333285071,1,0.5714285714285714,20m
2333285330,1,0.5905803266603266,20m
2333285372,0,0.5887983924532861,20m
2333285771,0,0.6984797355112855,20m
2333285941,1,0.6093670470999875,20m
2333286026,0,0.7352941176470589,20m
2333286379,1,0.8065817266501947,20m
2333286468,1,0.85,20m
2333286565,1,0.5831001452594246,20m
2333286883,1,0.7113049376300661,20m
2333287634,1,0.6548409573570747,20m
2333287821,1,0.6651982232873886,20m
2333287880,1,0.7296385487166873,20m
2333288169,1,0.6261414046852947,20m
2333288231,1,0.6900783009021053,20m
2333288410,1,0.7943022439829329,20m
2333288509,0,0.657829686977075,20m
2333288916,1,0.48,20m
2333289262,1,0.7749614516075657,20m
2333289351,0,0.3739495798319328,20m
2333289955,1,0.72,20m
2333290058,1,0.46,20m
2333290465,0,0.7310924369747899,20m
2333290651,0,0.5462184873949579,20m
2333290805,0,0.7245577727952102,20m
2333291402,1,0.7366962643673753,20m
2333291470,1,0.67,20m
2333291658,1,0.6596638655462185,20m
2333291852,0,0.7959011140235149,20m
2333292310,1,0.6552012210256719,20m
2333292506,1,0.7394957983193278,20m
2333292948,1,0.5210084033613446,20m
2333293006,1,0.7857142857142857,20m
2333293197,0,0.7,20m
2333296188,0,0.8739495798319328,20m
2333296251,1,0.58,20m
2333296439,0,0.32371077875850746,20m
2333296536,1,0.68,20m
2333296609,1,0.5438260156410777,20m
2333296935,0,0.37,20m
2333296943,1,0.7780541465006402,20m
2333297036,1,0.18487394957983194,20m
2333297125,0,0.6301777071456701,20m
2333297346,1,0.7322184014588927,20m
2333297605,1,0.23529411764705882,20m
2333297630,1,0.71,20m
2333297702,1,0.592436974789916,20m
2333298296,1,0.7083554702803779,20m
2333298482,0,0.3235294117647059,20m
2333298547,0,0.33544405940744876,20m
2333298890,0,0.55,20m
2333298971,1,0.7478991596638656,20m
2333299063,1,0.7447459296730009,20m
2333299179,1,0.47058823529411764,20m
2333300011,0,0.13025210084033614,20m
2333300347,1,0.51,20m
2333300517,0,0.5770840677580972,20m
2333300673,1,0.68,20m
2333300860,0,0.7657149502249776,20m
2333300924,0,0.3927307011105499,20m
2333301114,1,0.6554621848739496,20m
2333301521,0,0.6442158608856742,20m
2333301629,0,0.64,20m
2333301700,0,0.6050420168067226,20m
2333301785,0,0.6193179066046522,20m
2333301815,0,0.75,20m
2333301963,1,0.7422808533930129,20m
2333302030,1,0.71,20m
2333302374,1,0.4239615591466136,20m
2333302463,1,0.66,20m
2333302901,1,0.5126050420168067,20m
2333303150,1,0.77,20m
2333303231,1,0.5402984045976438,20m
2333303311,0,0.2745722690799181,20m
2333303664,0,0.6428571428571429,20m
2333304172,1,0.6447332656330999,20m
2333304458,1,0.8487394957983193,20m
2333304466,0,0.3,20m
2333305012,1,0.58,20m
2333305951,1,0.6134453781512605,20m
2333306141,0,0.73,20m
2333306159,0,0.33613445378151263,20m
2333306566,1,0.6447559521000997,20m
2333307155,1,0.49486437773523934,20m
2333307490,1,0.7171966425424179,20m
2333307759,0,0.25,20m
2333308097,1,0.79,20m
2333308101,1,0.6971896291351568,20m
2333308593,0,0.7016806722689075,20m
2333309034,1,0.6218487394957983,20m
2333309298,1,0.7279831281241991,20m
2333309450,0,0.3487394957983193,20m
2333309701,1,0.85,20m
2333309794,0,0.6425584937571139,20m
2333310202,0,0.6470512998772656,20m
2333310237,0,0.24,20m
2333310253,1,0.36,20m
2333310300,0,0.7403538176154244,20m
2333310318,1,0.6639075536061826,20m
2333310571,0,0.7563025210084033,20m
2333310644,1,0.5917927047567358,20m
2333310911,1,0.42857142857142855,20m
2333311250,1,0.765547388110855,20m
2333312353,0,0.569747770575002,20m
2333312621,0,0.726890756302521,20m
2333313031,1,0.7664146410959014,20m
2333313821,1,0.59,20m
2333314135,1,0.373264844852583,20m
2333314224,1,0.5378151260504201,20m
2333314631,0,0.55,20m
2333314828,0,0.55,20m
2333315247,0,0.5842270626615632,20m
2333315263,0,0.6176470588235294,20m
2333315328,1,0.8347207318503779,20m
2333315425,1,0.4025009365109879,20m
2333315514,1,0.6073824031618841,20m
2333316511,0,0.5838723520197945,20m
2333316774,0,0.6556965968982976,20m
2333317029,0,0.47058823529411764,20m
2333317126,1,0.6218487394957983,20m
2333317371,1,0.7521008403361344,20m
2333317461,0,0.6638655462184874,20m
2333317631,1,0.33994084913890205,20m
2333318122,1,0.5630252100840336,20m
2333318220,1,0.71,20m
2333318742,1,0.66,20m
2333318963,1,0.6686063837201118,20m
2333319269,0,0.6637252643372168,20m
2333319455,0,0.5798319327731093,20m
2333321115,1,0.5143844186931126,20m
2333321301,0,0.5336134453781513,20m
2333322499,1,0.6554621848739496,20m
2333322596,0,0.6330685600956355,20m
2333322804,0,0.33613445378151263,20m
2333323096,1,0.7480174180671381,20m
2333323118,1,0.7913264890161752,20m
2333323509,0,0.34168970666544013,20m
2333324602,1,0.6040945867496644,20m
2333324637,1,0.7514618997869575,20m
2333324734,0,0.6984582322364342,20m
2333324793,1,0.86,20m
2333324971,1,0.46,20m
2333325226,1,0.7,20m
2333325480,0,0.67,20m
2333325633,1,0.64,20m
2333325820,1,0.92,20m
2333325927,1,0.5982513876181443,20m
2333326141,1,0.542016806722689,20m
2333327083,1,0.6955702467982456,20m
2333327130,1,0.5555218087092736,20m
2333327245,0,0.6623621668253069,20m
2333327334,1,0.7134282110627439,20m
2333327938,1,0.6176470588235294,20m
2333328128,0,0.36,20m
2333328331,1,0.7217021893046576,20m
2333328713,1,0.72,20m
2333329035,1,0.54,20m
2333329078,1,0.58,20m
2333329132,1,0.763524162966703,20m
2333329221,1,0.7150730726778413,20m
2333329728,0,0.4127226594668795,20m
2333329884,0,0.6029249457089062,20m
2333329922,1,0.720396832242143,20m
2333329981,0,0.5548244839176085,20m
2333329990,0,0.5800136610991959,20m
2333330165,0,0.5504201680672269,20m
2333330238,1,0.68,20m
2333330424,1,0.5882352941176471,20m
2333330513,1,0.758831962300202,20m
2333330581,1,0.55,20m
2333330777,0,0.4,20m
2333330785,0,0.2958302601489388,20m
2333330831,1,0.7142950160997126,20m
2333331081,0,0.15546218487394958,20m
2333331421,0,0.5486667597688624,20m
2333331439,1,0.61,20m
2333331536,0,0.4618074728451701,20m
2333332206,1,0.6612585289142224,20m
2333332303,0,0.40336134453781514,20m
2333332559,0,0.3235294117647059,20m
2333332711,0,0.7058901909334556,20m
2333332800,0,0.54,20m
2333332974,1,0.48739495798319327,20m
2333333148,1,0.715707744357776,20m
2333333253,0,0.74,20m
2333333555,1,0.32503752886393766,20m
2333336198,1,0.4897413846755182,20m
2333336457,1,0.7521008403361344,20m
2333336465,0,0.7384838981292348,20m
2333336481,0,0.32787323192127726,20m
2333336554,1,0.6470588235294118,20m
2333336805,0,0.5546218487394958,20m
2333336899,1,0.6092436974789915,20m
2333337836,1,0.6124795967036858,20m
2333337992,1,0.6470588235294118,20m
2333338255,0,0.6008403361344538,20m
2333339286,1,0.73,20m
2333339375,0,0.24974312518925731,20m
2333339537,1,0.5753422140491941,20m
2333339596,1,0.88,20m
2333339944,0,0.6004718942640821,20m
2333340225,1,0.7229473780981851,20m
2333340471,0,0.5613079734546872,20m
2333340543,1,0.3521807507556117,20m
2333340888,1,0.5,20m
2333341396,0,0.6630478526303684,20m
2333342678,0,0.6400341104692321,20m
2333343020,0,0.28518049737946827,20m
2333343046,0,0.53,20m
2333343437,1,0.58,20m
2333344123,1,0.7857142857142857,20m
2333344476,1,0.85,20m
2333344484,1,0.38247165331107763,20m
2333344824,0,0.48739495798319327,20m
2333346762,1,0.6218487394957983,20m
2333346851,1,0.5,20m
2333346924,1,0.7886331727059817,20m
2333347017,0,0.375411092865593,20m
2333347203,1,0.6544739495098,20m
2333347521,1,0.7555444452417663,20m
2333347548,1,0.8781512605042017,20m
2333348145,1,0.7026832021920008,20m
2333348463,1,0.5906511051613524,20m
2333348552,0,0.1134453781512605,20m
2333348650,1,0.5882352941176471,20m
2333349842,1,0.79,20m
2333350263,1,0.8823529411764706,20m
2333350514,0,0.3849223410515905,20m
2333350590,0,0.38235294117647056,20m
2333350859,1,0.5840336134453782,20m
2333350956,1,0.78,20m
2333351049,1,0.6289074639947071,20m
2333351103,1,0.6848739495798319,20m
2333351201,0,0.38526774599765595,20m
2333351367,0,0.7797011824137963,20m
2333351448,1,0.65,20m
2333352045,1,0.8,20m
2333352398,1,0.47,20m
2333352738,0,0.2,20m
2333352827,1,0.7970202440984292,20m
2333353238,1,0.6225478055628979,20m
2333353530,0,0.5036843549239252,20m
2333354340,1,0.583465119725715,20m
2333355192,1,0.4672845909885944,20m
2333355281,1,0.7766392159312623,20m
2333355541,1,0.7058823529411765,20m
2333355974,1,0.8949579831932774,20m
2333356130,0,0.4362522079180865,20m
2333356172,0,0.78,20m
2333356385,0,0.25210084033613445,20m
2333356911,1,0.55,20m
2333356997,0,0.73,20m
2333357268,1,0.7352941176470589,20m
2333357420,0,0.6001615423644677,20m
2333357489,0,0.6743229430325679,20m
2333357519,0,0.5462184873949579,20m
2333357934,0,0.2998348819883832,20m
2333358213,0,0.7142857142857143,20m
2333358329,1,0.6599109195858489,20m
2333358515,1,0.7920876693309366,20m
2333358621,0,0.7240906978027211,20m
2333358817,1,0.66,20m
2333359465,1,0.63,20m
2333359554,1,0.6189096935424073,20m
2333359627,0,0.54,20m
2333359902,0,0.6941602788221927,20m
2333360854,1,0.55,20m
2333361079,0,0.31512605042016806,20m
2333361168,1,0.29,20m
2333361320,0,0.2779734405861719,20m
2333361516,1,0.7114311286357521,20m
2333361605,1,0.48,20m
2333361770,0,0.4789915966386555,20m
2333362521,0,0.3907563025210084,20m
2333362709,1,0.5889704443575919,20m
2333362865,0,0.42,20m
2333363110,1,0.87,20m
2333363390,0,0.3924759208473934,20m
2333363497,1,0.7380417792584787,20m
2333363641,1,0.6512605042016807,20m
2333365244,1,0.6449401745394551,20m
2333365431,1,0.6644325736863615,20m
2333365848,1,0.82,20m
2333365945,1,0.8823529411764706,20m
2333366445,1,0.6137626760337442,20m
2333366607,1,0.8,20m
2333366798,1,0.3697478991596639,20m
2333367131,1,0.76,20m
2333367221,1,0.62,20m
2333367638,1,0.7045622097259981,20m
2333368499,1,0.86,20m
2333368677,0,0.6755931986424386,20m
2333368928,1,0.4975362245525753,20m
2333369088,0,0.5726957408265363,20m
2333369371,0,0.62,20m
2333369525,1,0.66,20m
2333370574,0,0.5336134453781513,20m
2333371660,1,0.3025210084033613,20m
2333372071,0,0.6005681010656709,20m
2333372577,1,0.6134453781512605,20m
2333372615,1,0.7682840829823162,20m
2333373212,1,0.5798319327731093,20m
2333373361,1,0.7097363706067771,20m
2333373867,1,0.77,20m
2333374022,1,0.81,20m
2333374201,0,0.672232512520935,20m
2333374308,1,0.697450013155035,20m
2333376343,1,0.38235294117647056,20m
2333376360,1,0.7176551716762389,20m
2333376670,1,0.57,20m
2333376947,1,0.773109243697479,20m
2333377005,1,0.7532141359994363,20m
2333377145,0,0.5736444246543425,20m
2333377358,1,0.7384894400543585,20m
2333377366,1,0.78,20m
2333377455,0,0.589928953355964,20m
2333377471,1,0.6065747378078373,20m
2333377692,0,0.35572490487995284,20m
2333378052,1,0.7,20m
2333378494,1,0.5432571592622822,20m
2333378711,1,0.4712723462613643,20m
2333379237,1,0.7345002093360893,20m
2333379261,0,0.77,20m
2333379504,1,0.558194915390705,20m
2333379580,0,0.7142857142857143,20m
2333379644,0,0.3739495798319328,20m
2333379652,0,0.39,20m
2333379849,1,0.89,20m
2333379903,0,0.612503865378406,20m
2333379920,0,0.5042016806722689,20m
2333380537,0,0.7388810412267623,20m
2333382131,1,0.7142857142857143,20m
2333382203,1,0.7509008278255006,20m
2333382793,0,0.4042456572959247,20m
2333382891,1,0.6411590399654328,20m
2333383081,1,0.4369747899159664,20m
2333383731,1,0.82,20m
