STUDENTID,sec_spent_VH098740,sec_spent_VH098759,sec_spent_VH098808,sec_spent_VH098810,sec_spent_VH134366,sec_spent_VH139047,sec_spent_VH356862,times_entered_VH098519,times_entered_VH098759,times_entered_VH098808,times_entered_VH098810,times_entered_VH134366,times_entered_VH139047,num_actions_VH098519,num_actions_VH098740,num_actions_VH098759,num_actions_VH098808,num_actions_VH098810,num_actions_VH356862,count_Click Choice,count_DropChoice,count_Eliminate Choice,count_Enter Item,count_Math Keypress,count_Move Calculator,count_Next,count_Open Calculator,count_Vertical Item Scroll,percentile5_VH098519,percentile5_VH098759,percentile5_VH098808,percentile5_VH098810,percentile5_VH139047,percentile5_VH356862,percentile5_vh_count,sec_spent_std,poly_delta_sec_deg0_coeff0,poly_delta_sec_deg1_coeff0,poly_delta_sec_deg1_coeff1,poly_delta_sec_deg2_coeff0,poly_delta_sec_deg2_coeff1,poly_delta_sec_deg2_coeff2,poly_delta_sec_deg3_coeff0,poly_delta_sec_deg3_coeff1,poly_delta_sec_deg3_coeff3,poly_per_item_sec_deg1_coeff0,poly_per_item_sec_deg1_coeff1,poly_per_item_sec_deg2_coeff0,poly_per_item_sec_deg2_coeff1,poly_per_item_sec_deg3_coeff1,poly_per_item_sec_deg3_coeff2,poly_per_item_sec_deg3_coeff3,answer_count_top1,count_Click Progress Navigator,percentile5_VH098753,count_Draw,count_Erase,count_Highlight,count_Scratchwork Draw Mode On,percentile5_VH134387,count_TextToSpeech,count_Clear Scratchwork,percentile5_VH098783,percentile5_VH139196,sec_spent_BlockRev,percentile5_VH098812,count_Equation Editor Button,times_entered_VH098522,percentile5_VH098522,percentile5_VH134373
2333214637,59.88,110.367,44.354,17.913,108.416,108.333,7.883,2,1.0,1.0,2,1.0,1.0,8,4.0,8.0,12.0,5,2,7.0,4.0,8.0,12,26.0,8.0,9,4.0,6.0,1,1.0,1.0,1,1.0,1,9,37.40706337057214,5.610065420560744,-0.04834258116342413,8.172222222222222,-0.00036792235845037937,-0.009342811167683956,7.489726247296772,9.620355286055072e-05,-0.015664287263277933,1.9218494219395597,-2.809854545454545,72.59074545454543,-0.8389242424242433,4.740463636363643,1.1959044289044025,-2.208099456099367,66.32200139860133,13,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333214971,90.587,139.133,69.75,24.834,117.69,91.87,11.096,1,1.0,1.0,1,1.0,1.0,5,6.0,7.0,3.0,3,2,6.0,4.0,0.0,8,15.0,4.0,7,3.0,7.0,1,1.0,1.0,1,1.0,1,8,40.8944454204969,8.86705882352941,-0.21708718555559803,16.13947953964194,-0.002634326623103967,-0.04058730180763224,14.19798081841432,0.00044474198978128326,-0.04733089659612292,7.806371312272638,-5.670797619047609,93.12341666666661,-3.1622678571428544,16.46507738095237,-4.665279220779256,20.4015357142858,69.48453030303024,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333215234,0.0,178.977,97.494,48.72,0.0,164.813,7.086,1,1.0,1.0,1,0.0,1.0,28,0.0,1.0,6.0,5,2,5.0,10.0,0.0,6,0.0,2.0,5,2.0,0.0,1,1.0,1.0,1,1.0,1,6,62.21871935626233,11.021379310344825,0.29372967485926976,2.650083576855644,0.027007585262103243,-1.2457026850806143,17.01811893629456,0.0008294766803619861,-0.04391267090884661,9.73697263607702,-6.584399999999998,92.9953333333333,-0.06266071428572931,-6.271096428571369,113.26921428571394,-213.29065476190377,138.11921428571344,6,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333215285,35.626,162.957,85.84,16.223,82.534,165.533,11.14,1,1.0,1.0,1,1.0,1.0,27,5.0,14.0,6.0,3,2,6.0,4.0,0.0,9,22.0,7.0,8,5.0,8.0,1,1.0,1.0,1,1.0,1,8,58.31466156746856,3.4241807909604507,0.002718172729003994,3.1849815908081,-0.00020992971139447705,0.03966580193443194,2.1073424056497836,-1.1825150483991219e-05,0.002911910016379204,5.276009729340075,4.901333333333331,46.83777777777778,-2.81019696969697,27.382909090909106,7.888691919191954,-4.892072390572525,35.58771717171721,13,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333215587,64.647,121.843,100.21,18.054,138.98,41.494,13.606,1,1.0,1.0,1,1.0,1.0,17,12.0,8.0,29.0,9,2,9.0,4.0,5.0,9,28.0,6.0,8,7.0,6.0,1,1.0,1.0,1,1.0,1,9,42.51466104101147,4.351151079136689,-0.00486601724831315,4.686906269270299,-0.000602159374712196,0.07823197646196986,2.789502079552172,4.601030954215308e-06,-0.001554572782234769,2.197989859253478,-2.122750000000002,71.69088888888888,-2.566721861471863,18.41102489177491,12.715348845598822,-27.689888407888372,69.12971717171712,13,0.0,1.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333215731,35.533,87.307,81.607,24.733,100.114,145.183,11.573,2,2.0,3.0,1,2.0,2.0,9,3.0,36.0,13.0,2,2,5.0,4.0,8.0,15,17.0,3.0,1,4.0,3.0,1,1.0,1.0,1,1.0,1,8,44.22372219985419,5.029532786885244,-0.09387980675498395,10.709261095561772,0.0025790635758493182,-0.40594649943275135,16.95059494911711,-3.3543391316716234e-05,0.00866718909983333,19.848542698533517,-21.37326666666669,221.7351777777778,4.982939393939389,-61.2367818181818,85.14618181818184,-303.06256313131337,380.47115151515123,10,13.0,0.0,25.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333215749,30.737,136.564,92.486,33.65,106.81,133.413,10.966,1,2.0,1.0,1,1.0,2.0,3,3.0,9.0,5.0,5,2,6.0,4.0,1.0,11,17.0,5.0,1,4.0,4.0,1,1.0,1.0,1,1.0,1,9,46.58975909911512,7.973714285714284,-0.1807767495662232,14.843230769230768,-0.0022227517985013005,-0.011847612880124592,12.73161656065454,0.00034941123377165947,-0.04205563244847048,5.36253364041025,4.572149999999997,46.15417777777778,-2.956817099567101,28.226686796536807,13.320263708513734,-20.875840307840413,41.345131313131354,10,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333216371,0.0,254.037,150.794,22.987,0.0,161.693,7.92,1,1.0,1.0,1,0.0,1.0,53,0.0,31.0,118.0,3,2,3.0,4.0,0.0,6,0.0,3.0,5,2.0,0.0,1,1.0,1.0,1,1.0,1,6,85.69444605771655,1.9923215339232996,0.00787486547009232,0.6614692694777029,0.0001785152760402145,-0.05246329783150017,4.050462774917147,1.5231646991840065e-06,-0.0005937292264460753,1.135703124732906,-15.006085714285707,137.1263809523809,-10.795678571428589,38.972307142857225,-29.66387301587306,73.43820899470906,93.59350793650799,6,0.0,0.0,201.0,93.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333216427,22.5,102.756,69.183,15.953,85.264,68.904,7.094,1,2.0,1.0,1,1.0,2.0,8,7.0,8.0,6.0,2,2,6.0,4.0,0.0,12,20.0,5.0,1,5.0,5.0,1,1.0,1.0,1,1.0,1,10,36.31636136247683,7.334848837209306,0.014184508703240744,6.732007217321571,0.0060396258889937925,-0.4991836918612316,13.9191620252242,0.0003810495425392734,-0.042544190784763514,2.6282830302429816,-6.215745454545455,84.5604545454545,-1.10518181818182,3.7308909090909212,-5.499201048951097,18.735652874903028,63.09610349650332,12,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333216516,35.187,170.967,49.476,26.194,153.87,63.21,10.223,1,1.0,1.0,1,1.0,1.0,2,6.0,7.0,5.0,4,2,5.0,4.0,1.0,9,21.0,4.0,2,3.0,5.0,1,1.0,1.0,1,1.0,1,9,52.75101818290651,8.714839999999997,-0.06605891891891902,11.159020000000007,0.002979327091583756,-0.28652912369611705,13.841407491455909,0.0005419815368986231,-0.05718062350416338,3.3013841470810203,1.40385,55.72648888888887,-3.358689393939397,28.27336515151518,11.617613636363624,-16.90514898989898,45.34554545454545,12,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333216583,25.633,115.32,36.03,30.443,51.537,142.783,3.99,1,1.0,1.0,1,1.0,1.0,9,5.0,11.0,5.0,10,2,12.0,16.0,0.0,13,25.0,8.0,1,5.0,10.0,1,1.0,1.0,1,1.0,0,9,38.31304605332624,5.110500000000002,-0.006171263592051029,5.4962039745031905,0.0007314660932000444,-0.09760452524205655,7.385824715269972,7.752061368587244e-05,-0.01380364897290103,-0.0038277843358027115,1.8271363636363642,43.72459090909091,-0.14459557109557172,3.2730920745920824,3.700261655011626,-11.388630147630055,50.78331468531471,13,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333217024,61.1,106.1,54.583,16.57,130.723,98.32,14.057,1,2.0,1.0,1,1.0,2.0,7,11.0,8.0,6.0,3,2,5.0,14.0,0.0,11,22.0,11.0,8,7.0,11.0,1,1.0,1.0,1,1.0,1,9,36.87875655893693,5.361107142857145,-0.055762616598899764,8.45593236409608,0.0010800912666306243,-0.175652747194899,10.653918091689393,4.8669174592973594e-05,-0.007023326303099482,7.415252202987265,4.5225666666666635,57.35362222222222,-1.0829134199134225,13.185874025974046,15.591591630591662,-37.11554954304967,70.59073737373748,5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333217083,43.48,122.997,86.4,26.14,155.176,89.953,8.536,1,1.0,1.0,1,2.0,1.0,5,4.0,8.0,3.0,5,2,6.0,4.0,0.0,11,24.0,6.0,3,4.0,3.0,1,1.0,1.0,1,1.0,1,9,45.63109825411331,6.4804842105263125,-0.11905226763717809,12.075940789473684,0.0010688296457202718,-0.21952225433488365,13.63322558328812,0.00019912912833615473,-0.027008377449677563,5.6256061196806835,2.6485000000000003,51.17066666666665,-3.556876623376624,31.103512987013005,14.414284992784978,-23.109491221741212,43.13277777777776,14,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333217458,0.0,0.0,149.763,34.474,0.0,292.91,11.72,1,0.0,1.0,1,0.0,1.0,35,0.0,0.0,8.0,7,2,4.0,4.0,4.0,5,0.0,6.0,4,4.0,0.0,1,0.0,1.0,1,1.0,1,5,99.80445022061893,10.379271186440679,0.45451911163062525,-2.8017830508474524,0.028093557950408698,-1.1749072494930797,12.677767379827737,0.0005643637108680132,-0.02100608489510843,7.453565381064725,-12.811399999999997,138.36399999999995,-13.814571428571439,42.446885714285756,137.49392857142738,-174.42863095237882,140.9965571428566,2,0.0,0.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333217687,136.154,146.792,85.347,43.308,29.063,94.187,9.176,1,2.0,1.0,2,1.0,1.0,4,12.0,5.0,9.0,10,2,14.0,4.0,2.0,10,0.0,1.0,6,4.0,2.0,1,1.0,1.0,1,1.0,1,7,46.04470720380763,12.135459999999997,0.18869325330132058,7.512475294117646,-0.0060892002955028205,0.4870640677809586,5.125508778280541,-0.00047116999781415174,0.028541794543837273,7.729759590198918,-7.12109523809523,118.2198333333333,-8.022678571428559,49.0376547619047,-0.8977922077922568,30.377238095238198,69.18596969696965,6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333218403,38.09,79.88,92.847,12.94,68.413,60.37,8.317,1,1.0,1.0,1,2.0,1.0,3,6.0,11.0,28.0,2,2,8.0,4.0,0.0,12,22.0,14.0,1,5.0,5.0,1,1.0,1.0,1,1.0,1,10,32.78526254294756,4.77148412698413,0.01445956355455567,3.867761404824398,0.0015985705176469866,-0.1853617511513177,7.997401908745783,6.467268616348025e-05,-0.010527558138005554,1.832478100212022,-1.881951515151511,66.82118181818177,-2.169462121212126,17.64320757575761,-3.346710372960391,21.66329234654241,38.590106293706135,13,10.0,1.0,15.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333219159,91.133,68.397,48.36,15.184,81.583,50.023,7.923,1,1.0,1.0,1,1.0,1.0,14,14.0,13.0,4.0,3,2,11.0,6.0,3.0,11,25.0,13.0,3,4.0,7.0,1,1.0,1.0,1,1.0,1,11,29.51999859879277,3.6917073170731705,-0.020154903214397446,5.334331929046563,0.00013063751384864619,-0.04144881797172679,5.909267627494455,1.030787020561693e-05,-0.002389636751424694,3.7181411812658083,-1.4119545454545448,58.70613636363635,-0.4484230769230755,3.0722762237762145,4.430554195804231,-15.532890442890599,63.689335664335836,11,7.0,1.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333219418,38.207,109.02,46.32,36.84,73.596,87.86,26.47,1,1.0,1.0,1,1.0,1.0,13,5.0,26.0,9.0,11,5,7.0,4.0,13.0,13,19.0,1.0,9,4.0,6.0,1,1.0,1.0,1,1.0,1,12,27.168051633408595,4.578333333333337,-0.01259653123092259,5.4034061289587605,3.556075557358902e-05,-0.017254990211062696,5.504339406861796,1.7268765164760265e-05,-0.0033577515993018048,3.607477800486457,1.9178881118881124,39.19511538461536,-1.0081768231768222,13.007833166833159,-3.484369130869113,23.43785531135524,13.283296703296738,12,3.0,1.0,13.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,3.207,0.0,0.0,0.0,0.0,0.0
2333219566,0.0,0.0,70.456,23.793,0.0,60.824,14.01,1,0.0,1.0,1,0.0,1.0,12,0.0,0.0,5.0,3,2,3.0,4.0,0.0,5,0.0,6.0,4,6.0,0.0,1,0.0,1.0,1,1.0,1,5,157.73384397141913,18.244242424242422,-0.8894662433155077,32.47570231729055,-0.06394663649917437,1.1568261246580724,21.903191749427055,0.011330505002587565,-0.6078108766233775,5.043400305576825,-85.01840000000001,289.7383999999999,51.26742857142858,-290.08811428571437,248.46842857142798,-572.7428809523797,431.71345714285724,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333219914,43.1,90.13,94.407,23.92,71.944,191.436,14.244,1,1.0,1.0,1,1.0,1.0,3,5.0,9.0,7.0,3,2,6.0,4.0,0.0,8,16.0,11.0,7,4.0,1.0,1,1.0,1.0,1,1.0,1,8,51.82649862944149,7.757615384615381,-0.24860063986646252,17.328740019474193,0.0011071709769244768,-0.33385280508964765,18.40860077896788,0.0002722585827219765,-0.03033869532746384,12.433886181134085,1.8998214285714348,67.71849999999995,-1.1066130952380973,9.64611309523811,19.431042207792096,-44.142984126983755,80.50986363636345,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333220254,53.31,161.84,84.56,16.224,133.58,59.994,11.326,1,1.0,1.0,1,1.0,1.0,6,5.0,9.0,28.0,3,2,5.0,4.0,0.0,9,16.0,10.0,8,6.0,4.0,1,1.0,1.0,1,1.0,1,8,49.771434395421814,5.471781818181818,-0.03149559768275366,7.18829189189189,-0.0010546291257300434,0.0834589770218211,5.119109547209544,9.099457248584824e-06,-0.002542390385873664,4.546023909802223,-1.5714000000000021,72.30271111111112,-3.160729437229439,23.71443549783552,7.996937229437229,-9.944525613275639,58.42330303030306,9,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333220564,47.846,127.734,56.064,18.74,117.964,52.446,5.277,1,1.0,1.0,1,1.0,1.0,5,4.0,6.0,8.0,6,2,6.0,4.0,5.0,10,17.0,11.0,2,7.0,4.0,1,1.0,1.0,1,1.0,1,10,38.03631873893687,6.395906250000004,-0.0412064772110689,8.353213917525773,0.0007940397356746917,-0.11664025210016458,9.535009724121606,0.00018630908686994172,-0.025755005143291994,1.798618046390752,-6.337618181818183,84.51218181818176,-1.4425189393939422,6.645052272727288,-2.105191142191184,8.907955128205272,65.96496643356629,11,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333220858,62.426,83.524,167.553,54.076,49.957,82.093,7.15,1,1.0,1.0,1,1.0,2.0,23,13.0,32.0,80.0,8,2,10.0,16.0,14.0,9,0.0,7.0,1,6.0,9.0,1,1.0,1.0,1,1.0,1,7,43.0885056814387,2.927526829268291,-0.006643190650638672,3.6051322756334385,0.00016278733987604965,-0.039851807985352816,4.728690495457933,-6.230762152706411e-06,0.0020694005586042123,7.334776550363499,-3.2930595238095144,94.49758333333327,-3.3156130952380924,19.91623214285713,10.365277056276954,-15.914670634920322,84.9691818181816,6,7.0,0.0,77.0,9.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333221013,0.0,301.97,154.907,27.986,0.0,66.193,12.117,1,1.0,1.0,1,0.0,1.0,5,0.0,125.0,7.0,5,2,4.0,4.0,0.0,6,0.0,11.0,5,6.0,0.0,1,1.0,1.0,1,1.0,1,6,99.27221542472665,4.1182894736842135,-0.042900935626952075,7.357310113519091,0.0017214326054893609,-0.3028372590558456,13.855718199241428,-3.2635021415929317e-06,0.002460615840560159,14.406409709369166,-26.11659999999999,159.79166666666663,-11.910660714285731,33.43670357142861,-116.05573015872997,223.67503042327974,78.43143650793739,6,0.0,0.0,60.0,4.0,0.0,8.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333221200,56.257,95.1,98.68,25.237,119.83,57.55,9.133,2,1.0,1.0,2,1.0,1.0,10,14.0,8.0,22.0,8,2,6.0,4.0,8.0,12,49.0,15.0,1,11.0,7.0,1,1.0,1.0,1,1.0,1,10,35.87538364129365,3.157280612244896,-0.017496922439416984,4.863230550088054,0.00015815416625618214,-0.04833698485937252,5.860392568333284,1.3059392568418414e-05,-0.0036617181600062027,1.0929372470027308,-4.353078787878781,76.48585454545449,-2.8039128787878846,20.88213712121216,-8.437752913752965,40.120657536907686,32.3223986013984,11,10.0,1.0,32.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333221951,55.113,85.113,65.73,18.527,91.407,52.42,14.243,1,1.0,1.0,1,2.0,1.0,7,7.0,8.0,6.0,3,2,6.0,4.0,0.0,12,21.0,8.0,10,7.0,9.0,1,1.0,1.0,1,1.0,1,10,26.95251325962015,5.736885714285714,-0.036315871863985084,7.625311051212934,0.001442073524912379,-0.18629151845487255,10.199892984356513,4.5775277599226295e-05,-0.005698869780566927,7.699134638777653,-1.3655393939393903,68.46332727272721,-1.9818560606060656,16.471165151515187,3.4062173659673776,-1.9281078088578247,54.738791608391644,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333222206,45.64,103.227,82.237,24.51,136.97,111.46,10.234,1,1.0,1.0,1,1.0,1.0,53,3.0,21.0,8.0,4,2,6.0,4.0,0.0,8,22.0,7.0,7,5.0,10.0,1,1.0,1.0,1,1.0,1,8,41.550234743620884,3.9932715231788056,-6.212617636807036e-05,3.997930986406414,-0.0009034637246347509,0.13545743251884465,0.632528612141963,-9.711325844860279e-06,0.001281584590458812,2.238684793623406,-2.503071428571425,82.53324999999995,-2.2046071428571405,12.929178571428555,20.675423160173096,-46.99471031746008,89.98103030303011,8,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333222711,16.893,118.254,90.253,15.403,64.663,138.723,11.307,1,1.0,1.0,1,1.0,1.0,16,4.0,16.0,25.0,3,2,5.0,18.0,0.0,9,20.0,11.0,8,8.0,2.0,1,1.0,1.0,1,1.0,1,8,48.728037742627336,5.1887539682539705,0.026030509186351695,3.561847144106988,0.0008133462790437498,-0.075637775694117,5.6629916983033395,4.780402841558703e-05,-0.008149909048878813,1.106072689587511,2.0795166666666636,52.743711111111104,-1.9254015151515143,17.482728787878784,8.116457070707126,-12.810211279461479,48.831898989899145,13,0.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333222800,109.67,90.203,70.713,46.957,60.294,100.27,13.673,1,1.0,1.0,1,1.0,1.0,6,6.0,10.0,6.0,4,2,9.0,12.0,0.0,8,0.0,6.0,7,5.0,6.0,1,1.0,1.0,1,1.0,1,8,32.63893838653457,10.477931034482754,-0.06702956104463371,12.388273524254814,0.00785784540984254,-0.5149267494056585,16.568647282291053,-6.253511867102568e-05,0.013204598056215258,17.117580553985334,-11.168595238095227,112.27633333333327,0.8271190476190464,-16.958428571428566,7.289816017315962,-33.88453968253952,124.52886363636355,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333223318,75.047,36.9,259.907,27.493,0.0,148.46,9.767,1,1.0,1.0,1,0.0,1.0,12,3.0,3.0,118.0,5,2,10.0,30.0,0.0,7,0.0,5.0,6,2.0,0.0,1,1.0,1.0,1,1.0,1,7,80.79941162343869,3.5809162011173217,0.017674962860669982,2.007844506517691,0.0009175937120222157,-0.1456567178792844,6.826129088346347,1.7351530496413765e-06,0.000454307847767969,6.345053046904744,2.0176428571428593,75.22492857142853,-9.125476190476212,56.77050000000015,42.75377380952368,-58.516722222221766,64.18371428571413,5,0.0,0.0,47.0,55.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333223393,55.16,108.447,34.186,16.933,66.617,91.22,5.163,1,1.0,1.0,1,1.0,1.0,25,8.0,59.0,6.0,7,2,6.0,14.0,8.0,13,21.0,5.0,2,5.0,6.0,1,1.0,1.0,1,1.0,1,10,46.23856657207271,2.6504229074889847,0.007287583945634628,1.8269259216322735,9.846467248947128e-05,-0.014965432036985877,2.6614140209805432,-8.790869082819893e-07,0.0003964751343970658,3.1620715969853017,-3.4102484848484815,78.31041818181814,-2.2861022727272746,17.164671969696983,-9.300561188811246,41.11775019425038,37.78353426573397,13,6.0,1.0,102.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333223563,48.166,74.777,31.697,28.124,61.294,70.82,9.26,1,1.0,1.0,1,1.0,1.0,3,8.0,13.0,3.0,9,2,10.0,12.0,7.0,11,33.0,0.0,1,4.0,3.0,1,1.0,1.0,1,1.0,1,11,27.787917983978172,3.4388465909090926,-0.012696551837992506,4.549794876733435,0.0005069463673692591,-0.1014121661276129,7.122547691132426,1.0727542996172529e-05,-0.0023090336691260296,4.29699332251306,1.0103454545454538,41.048818181818184,-0.2477039627039624,3.4873850815850784,4.123091491841513,-13.179914918415017,47.823167832167975,10,9.0,1.0,34.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2333223741,33.17,209.106,53.367,23.757,111.487,100.3,8.437,2,1.0,1.0,2,1.0,1.0,10,8.0,5.0,9.0,7,2,5.0,4.0,15.0,10,32.0,3.0,2,4.0,3.0,1,1.0,1.0,1,1.0,1,8,60.4759181596278,6.376938775510201,-0.07807078145222476,10.163371675943102,-0.001755020712596186,0.09216622766960543,7.439579529993815,0.00022309535765219045,-0.03421539525098992,-2.428374329677892,-7.4570476190476125,98.6316666666666,-2.656809523809516,11.140619047619,-6.599082251082304,21.46561904761917,76.0917272727272,13,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333225353,36.25,93.373,50.584,23.56,205.397,87.943,7.43,1,1.0,1.0,1,1.0,1.0,10,3.0,4.0,7.0,3,2,5.0,18.0,0.0,8,20.0,10.0,7,5.0,4.0,1,1.0,1.0,1,1.0,1,8,58.99129416476956,6.306938144329898,-0.0479087155480749,8.606556490637493,-0.0005808425871211688,0.007852172815557282,7.723675758213316,-7.310577657361372e-05,0.009946389239479197,10.857281765264693,-2.1691547619047564,81.75991666666661,-1.7209345238095175,9.877386904761861,39.14694805194802,-97.15754365079343,110.58125757575743,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333225451,44.427,78.263,35.863,15.966,52.283,54.034,8.4,1,1.0,1.0,1,1.0,1.0,5,6.0,11.0,5.0,6,2,8.0,4.0,4.0,13,37.0,7.0,2,7.0,4.0,1,1.0,1.0,1,1.0,1,11,20.986666812935297,4.4980074626865685,-0.01415955061783812,5.439617578772803,0.00018694195048106493,-0.039022830031819764,5.986609725880398,-6.781402319698305e-06,0.0015398317132608768,6.766415385146684,0.2665219780219788,40.601560439560416,-0.3196618381618383,4.102464035964039,3.7769850149849997,-14.787629786879718,48.590038461538306,15,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2333225493,45.983,168.093,99.396,26.587,70.52,81.364,10.426,1,1.0,1.0,1,1.0,1.0,3,9.0,7.0,3.0,5,2,5.0,6.0,6.0,9,20.0,0.0,8,1.0,12.0,1,1.0,1.0,1,1.0,1,9,44.18261754732661,7.253132530120478,-0.1668122874774358,14.092436316695348,0.0037114315932400325,-0.4711496781231186,18.200991090412067,0.00038414843084494225,-0.04353882540068786,7.994935579723653,-1.7667666666666642,72.12273333333331,-4.260915584415584,32.32055800865802,-7.563784271284232,42.28421188071177,27.73017171717183,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333225531,0.0,266.714,206.143,22.896,0.0,138.19,2.397,1,1.0,1.0,1,0.0,1.0,6,0.0,3.0,14.0,7,2,5.0,8.0,2.0,6,0.0,7.0,5,5.0,0.0,1,1.0,1.0,1,1.0,0,5,98.25079545974283,14.193479166666673,0.6059303625705603,-0.04588435374149132,0.03185824090505759,-0.8914069599671474,11.433701785714264,0.005222893314998952,-0.33635573780236816,-13.973062745098078,-10.81728571428571,118.03838095238093,-16.964696428571457,74.00619642857156,-50.37059920634915,135.02764550264533,48.12703174603208,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333225736,34.953,121.827,115.293,22.194,188.837,39.547,15.17,1,1.0,1.0,1,1.0,1.0,3,7.0,36.0,6.0,5,2,8.0,8.0,0.0,9,25.0,7.0,8,4.0,6.0,1,1.0,1.0,1,0.0,1,8,54.634298901597845,5.173311999999998,-0.02579627649769583,6.772681142857141,0.0016112213235344038,-0.2255877206159618,10.868405747281589,-1.3257812452305932e-05,0.0040771744396633025,12.101875495969269,2.7145833333333327,53.99566666666666,-4.329003246753252,37.34660930735935,16.21604725829723,-24.63095971620967,42.354707070707114,5,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
