STUDENTID,sec_spent_VH098519,sec_spent_VH098556,sec_spent_VH098597,sec_spent_VH098740,sec_spent_VH098753,sec_spent_VH098759,sec_spent_VH098779,sec_spent_VH098783,sec_spent_VH098808,sec_spent_VH098810,sec_spent_VH098812,sec_spent_VH098839,sec_spent_VH134366,sec_spent_VH134373,sec_spent_VH134387,sec_spent_VH139047,sec_spent_VH139196,sec_spent_VH356862,times_entered_VH098519,times_entered_VH098556,times_entered_VH098597,times_entered_VH098740,times_entered_VH098753,times_entered_VH098759,times_entered_VH098779,times_entered_VH098783,times_entered_VH098808,times_entered_VH098810,times_entered_VH098812,times_entered_VH098839,times_entered_VH134366,times_entered_VH134373,times_entered_VH134387,times_entered_VH139047,times_entered_VH139196,num_actions_VH098519,num_actions_VH098556,num_actions_VH098597,num_actions_VH098740,num_actions_VH098753,num_actions_VH098759,num_actions_VH098779,num_actions_VH098783,num_actions_VH098808,num_actions_VH098810,num_actions_VH098812,num_actions_VH098839,num_actions_VH134366,num_actions_VH134373,num_actions_VH134387,num_actions_VH139196,count_Calculator Buffer,count_Click Choice,count_Click Progress Navigator,count_DropChoice,count_Eliminate Choice,count_Enter Item,count_Math Keypress,count_Move Calculator,count_Vertical Item Scroll,percentile5_VH098519,percentile5_VH098740,percentile5_VH098753,percentile5_VH098759,percentile5_VH098783,percentile5_VH098808,percentile5_VH098810,percentile5_VH098812,percentile5_VH098839,percentile5_VH134366,percentile5_VH134387,percentile5_VH139047,percentile5_VH356862,percentile5_vh_count,sec_spent_std,poly_delta_sec_deg0_coeff0,poly_delta_sec_deg1_coeff0,poly_delta_sec_deg2_coeff0,poly_delta_sec_deg2_coeff1,poly_delta_sec_deg2_coeff2,poly_delta_sec_deg3_coeff0,poly_delta_sec_deg3_coeff1,poly_per_item_sec_deg1_coeff0,poly_per_item_sec_deg1_coeff1,poly_per_item_sec_deg2_coeff0,poly_per_item_sec_deg2_coeff1,poly_per_item_sec_deg2_coeff2,poly_per_item_sec_deg3_coeff0,poly_per_item_sec_deg3_coeff1,poly_per_item_sec_deg3_coeff2,poly_per_item_sec_deg3_coeff3,answer_count_top1,answer_count_top5,answer_count_unanswered,count_Erase,count_Highlight,count_Scratchwork Draw Mode On,count_TextToSpeech,count_Equation Editor Button,count_Clear Scratchwork,percentile5_HELPMAT8,sec_spent_BlockRev_last5,sec_spent_VH098522_last5,sec_spent_VH098753_last5,sec_spent_VH098783_last5,sec_spent_VH098812_last5,sec_spent_VH098834_last5,sec_spent_VH134387_last5,sec_spent_VH139196_last5,times_entered_VH098522_last5,times_entered_VH098597_last5,times_entered_VH098779_last5,times_entered_VH098834_last5,times_entered_VH098839_last5,times_entered_VH134373_last5,num_actions_BlockRev_last5,num_actions_VH098522_last5,num_actions_VH098556_last5,num_actions_VH098779_last5,num_actions_VH098834_last5,count_Calculator Buffer_last5,count_Eliminate Choice_last5,count_Enter Item_last5,count_Move Calculator_last5,count_Next_last5,count_Vertical Item Scroll_last5,percentile5_EOSTimeLft_last5,percentile5_VH098522_last5,percentile5_VH098556_last5,percentile5_VH098597_last5,percentile5_VH098753_last5,percentile5_VH098779_last5,percentile5_VH098783_last5,percentile5_VH098812_last5,percentile5_VH098834_last5,percentile5_VH098839_last5,percentile5_VH134373_last5,percentile5_VH134387_last5,percentile5_VH139196_last5,sec_spent_std_last5,poly_delta_sec_deg0_coeff0_last5,poly_delta_sec_deg1_coeff0_last5,poly_delta_sec_deg1_coeff1_last5,poly_delta_sec_deg2_coeff0_last5,poly_delta_sec_deg2_coeff1_last5,poly_delta_sec_deg2_coeff2_last5,poly_delta_sec_deg3_coeff0_last5,poly_delta_sec_deg3_coeff1_last5,poly_delta_sec_deg3_coeff2_last5,poly_delta_sec_deg3_coeff3_last5,poly_per_item_sec_deg0_coeff0_last5,poly_per_item_sec_deg1_coeff0_last5,poly_per_item_sec_deg1_coeff1_last5,poly_per_item_sec_deg2_coeff0_last5,poly_per_item_sec_deg2_coeff1_last5,poly_per_item_sec_deg2_coeff2_last5,poly_per_item_sec_deg3_coeff0_last5,poly_per_item_sec_deg3_coeff1_last5,poly_per_item_sec_deg3_coeff2_last5,poly_per_item_sec_deg3_coeff3_last5,answer_count_top1_last5,answer_count_top5_last5,answer_count_unanswered_last5,count_Draw_last5,count_Erase_last5,count_Scratchwork Draw Mode On_last5,count_Clear Scratchwork_last5
2333337836,30.633,38.856,32.997,43.387,50.936,101.263,35.844,170.727,40.214,16.883,79.413,75.08,84.33,106.397,49.814,56.66,94.216,6.027,1,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3,5.0,3.0,12.0,6.0,7.0,5.0,12.0,3.0,3,4.0,3.0,30.0,13.0,6.0,21.0,8.0,14,1.0,8.0,2.0,29,28.0,8.0,13.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,22,41.929834415454565,7.972678571428567,0.031972833707057564,0.00033039400427978174,-0.023202965007665978,6.829477387996617,-1.23764483823708e-05,0.0034306943240636663,2.100850931677021,42.57274703557309,-0.5823281338226993,14.329741741953704,1.8097776679841933,-0.029351275917065375,0.34223705756486017,6.742436917392303,13.520936758893278,12,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22,83.603,0.0,0.0,0.0,132.693,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,4.0,5.0,9.0,2.0,2.0,8,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.98055789632558,10.73988461538461,-0.15803384615384627,12.715307692307695,-0.12155528083028078,2.880848174603174,0.5597796092796008,0.005290265337416774,-0.3199402309834099,4.826078739171322,-3.0905034735379657,50.58783333333335,19.82042857142856,1.0367619047619216,4.184321428571429,-1.101178571428576,14.984500000000018,4.965462962962939,-33.05665079365061,66.92566402116356,0.0881111111114532,2,4,24,0.0,0.0,0.0,0.0
2333337992,154.26,0.0,0.0,74.66,260.17,191.547,0.0,97.893,59.583,13.974,79.167,0.0,184.873,0.0,173.544,387.613,122.519,7.27,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1.0,0.0,1.0,0.0,1.0,1.0,2.0,5,0.0,0.0,3.0,10.0,8.0,0.0,7.0,5.0,3,3.0,0.0,35.0,0.0,66.0,15.0,11.0,8,0.0,30.0,0.0,15,87.0,0.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1.0,1.0,1,14,103.05278542891583,9.10088944723619,-0.059058477234658145,0.0004089682664309361,-0.14003419398798336,17.606381393534843,9.290301991408586e-06,-0.0023502514250174178,3.9875186813186807,103.55262857142857,-1.056388736263733,17.720572252747203,76.08652142857146,-0.15525065130946872,1.9709989642708976,2.552583619812231,89.40702731092368,14,18,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.107,79.167,0.0,0.0,122.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,42.406799020764346,10.607576923076918,-0.9246389743589742,22.165564102564094,-0.01836749084249091,-0.46545170329670155,20.32881501831501,0.0034902273222363143,-0.14925101542635252,0.8179048830895884,17.92055816597195,69.8535,37.6604,13.36290000000001,-4.593500000000007,51.44090000000002,8.769400000000006,15.907999999999967,-76.17949999999982,126.20849999999965,3.997000000000107,2,2,25,0.0,0.0,0.0,0.0
2333338255,91.747,241.746,36.957,58.744,47.53,29.4,86.437,55.713,112.496,14.32,106.783,19.997,160.06,51.746,46.06,76.3,127.634,6.243,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5,15.0,4.0,3.0,4.0,5.0,6.0,7.0,9.0,3,5.0,3.0,41.0,6.0,8.0,47.0,6.0,19,0.0,8.0,3.0,29,33.0,5.0,10.0,1,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,21,58.68707656077274,7.834485576923072,0.0105548619001136,0.0007026399462179057,-0.13489160696699282,11.735719468031967,-4.5775223264860755e-06,0.0021239606285918316,-0.6681964991530168,84.77733596837936,-0.2140405844155843,3.826655773574253,69.79449505928858,0.04230032244643245,-1.546500741478207,14.761289125977052,52.91666640316205,13,24,2,0.0,0.0,0.0,2.0,4.0,0.0,0.0,3.209,158.898,0.0,0.0,0.0,92.669,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,10.0,0.0,5.0,8.0,1.0,3.0,9,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.86580838073212,10.04096428571429,0.10178516694033972,8.666864532019698,-0.07567648730579768,2.145050324196877,-0.18728448275864237,-0.012935575457377464,0.44821431871798917,-3.410779334746738,11.163682981090057,69.49080000000001,21.2087,27.073399999999992,-15.231071428571433,82.13298571428574,-3.3887428571428697,5.380083333333207,-47.51157142857065,128.40170238095112,-9.844842857142627,1,3,25,0.0,0.0,0.0,0.0
2333339286,28.33,36.557,50.506,85.617,117.224,120.797,63.567,97.36,110.134,28.453,96.49,76.54,98.576,52.414,32.453,138.726,45.303,10.687,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3.0,3.0,10.0,8.0,5.0,5.0,5.0,6.0,3,3.0,5.0,47.0,7.0,6.0,17.0,6.0,18,2.0,20.0,0.0,23,44.0,6.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,22,36.9902127595098,8.188775862068974,0.015052293060736356,0.0008849984351001825,-0.13805243621159521,11.275754751455448,-7.407341302136123e-06,0.0028072035030045086,0.7647193675889342,57.67417391304344,-0.5110141869000566,11.496017292490126,21.903180830039545,0.002728004299285786,-0.596946322327559,12.201206403855505,20.814707114624472,20,26,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.86,47.33,0.0,0.0,0.0,48.216,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,5.0,3.0,1.0,0.0,8,0.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.29215854757222,11.50780769230769,-0.12389914529914545,13.056547008547007,-0.07184044566544567,1.6721119963369966,5.872502442002433,-0.000753987322578015,-0.04356592106877011,1.3948708578250606,6.392753694581265,40.614749999999994,-0.2210952380952354,41.38858333333331,-1.884166666666664,12.968071428571413,28.19941666666667,-1.1191767676767665,9.867189393939379,-17.80928968253961,39.95077272727268,4,6,22,0.0,0.0,0.0,0.0
2333339375,102.94,15.304,6.953,34.5,28.806,126.213,14.393,48.703,50.227,20.126,13.96,41.793,216.167,38.81,34.997,190.327,38.654,18.694,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,3.0,3.0,4.0,5.0,6.0,3.0,5.0,9.0,3,4.0,3.0,87.0,7.0,23.0,21.0,5.0,14,0.0,4.0,5.0,23,31.0,7.0,21.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,21,56.56643804025479,5.180300469483563,-0.04023488293541888,0.0008913863642009225,-0.22920879214601464,16.09078053454394,-3.61089218456196e-06,0.002039650078891627,2.808895539243366,20.55632411067191,-0.05979044325239974,4.064494847543761,16.37099308300397,-0.03563570834200099,1.0627343695206313,-5.147335758863492,30.589640711462323,10,18,6,0.0,0.0,0.0,0.0,16.0,0.0,0.0,5.047,13.877,0.0,48.703,13.96,41.36,18.333,38.654,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,13,1.0,11.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,15.703355800102583,3.734249999999999,0.04950222691045477,1.7789120370370362,-0.0011050340006808059,0.1367999129642385,0.6440421183378487,-4.7420539588346e-05,0.0045142999405381945,-0.03965665689795593,1.769032773369895,22.928384615384616,2.8717692307692317,5.697769230769229,-0.248575424575425,5.8546743256743285,0.2291098901098984,-0.07289277389277377,1.0634945054945035,-0.19542590742589716,5.040032967032917,3,8,17,0.0,0.0,0.0,0.0
2333339537,96.196,20.357,48.327,27.866,86.02,213.737,23.223,90.966,77.2,28.53,63.454,39.36,128.744,379.073,62.62,70.697,45.573,5.703,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,1.0,2.0,2.0,2.0,1.0,1.0,1.0,12,4.0,4.0,4.0,15.0,9.0,3.0,7.0,15.0,5,6.0,7.0,55.0,24.0,13.0,17.0,18.0,19,24.0,16.0,0.0,30,33.0,33.0,5.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,22,82.34763183446019,7.059959183673479,0.02027581783613084,0.00020918142790897403,-0.03076445057365881,6.653440278261988,-1.0160098958230076e-06,0.0005810410497801945,-16.586796160361395,340.2339051383401,3.7373155702992698,-95.07042313664606,601.8459950592891,-0.9032657756050205,32.19018750185741,-328.56462613054384,962.2490395256907,14,27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.907,156.65,0.0,0.0,0.0,45.907,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,10.0,4.0,3.0,5.0,1.0,0.0,7,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.13399214391084,9.194379310344825,0.10147783251231525,7.773689655172412,-0.07971273195967292,2.3334343273831584,-2.2701145717463893,-0.006142882127656892,0.1782883174019164,-0.5058057920198544,3.767109983314806,37.25742857142859,-1.8536428571428554,42.818357142857124,-3.0169285714285694,16.247928571428574,27.73371428571427,4.78491666666665,-46.081178571428346,111.94626190476129,-0.9757857142856137,2,5,23,0.0,0.0,0.0,0.0
2333339596,48.128,139.981,54.022,110.773,135.95,132.244,27.773,43.85,66.679,62.882,99.036,111.934,89.43,152.026,167.08,80.43,109.968,10.204,2,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2,2.0,3.0,3.0,2.0,2.0,2.0,2.0,8,6.0,7.0,14.0,16.0,9.0,5.0,8.0,10.0,9,5.0,12.0,43.0,57.0,13.0,34.0,12.0,17,25.0,4.0,8.0,50,46.0,8.0,7.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,23,47.22452919920914,6.344885416666679,-0.010676547197071099,3.4371199091286676e-05,-0.02054108133627035,8.347179400081531,-1.5490822812855504e-06,0.0007012511211847162,18.588670948616613,586.8744456521738,-6.185366996047435,154.66674486166028,110.60118695652109,0.038910915171783675,-7.469427196716287,165.71744477044652,92.6243441471583,19,27,1,0.0,0.0,0.0,6.0,14.0,0.0,0.0,25.184,73.623,6.524,3.373,3.903,6.613,35.43,2.554,2.0,2.0,1.0,1.0,2.0,1.0,5.0,5.0,2.0,2.0,4.0,1.0,1.0,31,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,16.997589360439196,4.306818181818184,-0.04931013464147791,5.909397557666212,0.0036890938983097756,-0.2891012380316134,8.467169327160992,-0.00033284195475118876,0.03614118448655069,-1.1264317435991789,12.828730302220546,38.25431818181818,-3.1699858836815378,71.5391699604743,0.31940937323546054,-9.877582721626212,93.89782608695658,-0.10794243811108802,3.719596173734733,-37.78070297334246,136.96685889328066,1,3,25,0.0,0.0,0.0,0.0
2333339944,45.566,0.0,5.313,251.476,277.086,206.337,0.0,209.747,202.164,23.17,94.697,35.553,98.874,87.03,151.43,55.583,57.76,9.247,1,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3,0.0,2.0,6.0,5.0,9.0,0.0,20.0,7.0,3,3.0,5.0,40.0,6.0,41.0,20.0,9.0,8,1.0,4.0,1.0,20,31.0,8.0,9.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,16,88.5027272311395,9.977967032967028,-0.06300869187872167,0.0008048692234862957,-0.2086900213297414,20.05069353152194,-4.183313763624294e-06,0.0019406389103102883,-2.140377450980393,113.82225490196079,-1.80072213622291,26.671176728586175,41.79336945304436,0.2691582387340893,-8.260519865841061,66.77575429996553,-3.4252146542823074,15,19,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.42,94.697,0.0,0.0,57.76,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,35.87335246931565,7.13975609756098,-0.15141184668989532,10.167993031358879,0.016760629047639836,-0.821837008595489,14.525756583745247,-0.0028172003087219206,0.1857926475709551,-3.493106341325614,22.875938298796967,43.649000000000015,12.844500000000004,5.11550000000001,-2.1728095238095255,25.88135714285717,-5.748547619047649,-1.557055555555549,11.8406904761904,-5.259753968253742,3.593785714285652,3,5,23,0.0,0.0,0.0,0.0
2333340225,125.487,0.0,0.0,87.88,113.093,121.89,0.0,324.35,149.433,55.393,105.61,0.0,315.683,13.303,55.234,149.517,172.513,18.25,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1.0,0.0,1.0,2.0,1.0,1.0,1.0,7,0.0,0.0,8.0,13.0,9.0,0.0,5.0,6.0,4,3.0,0.0,62.0,3.0,7.0,49.0,7.0,8,0.0,4.0,5.0,16,26.0,18.0,38.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1.0,1.0,1,14,92.76545900902748,9.02034825870646,-0.036012934830796484,0.00013702866184052689,-0.06341866719890188,13.530598531994944,-2.2181730790458356e-05,0.006791547898978032,0.2797499999999993,119.09154999999994,-2.2663443762120212,32.00857126696832,50.34577058823521,0.22746491117814704,-7.043107510953095,57.84858517680563,25.506602287581725,12,16,12,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.774,105.61,0.0,0.0,172.513,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,68.07365764640534,5.078881355932202,-0.18623559322033906,10.47971355932203,0.015742897679280714,-1.0993236586186206,19.154050180605697,-0.0005819187879019164,0.06636983222674742,-2.2638595369679337,24.540756016456196,60.878800000000005,35.01529999999999,-9.151799999999968,8.782357142857151,-0.11412857142859242,8.41291428571431,11.22866666666657,-58.58964285714223,96.45240476190368,-5.061485714285403,2,2,26,0.0,0.0,0.0,0.0
2333340471,20.397,92.757,7.12,58.554,77.86,48.336,28.54,17.354,142.493,16.673,11.78,33.69,196.27,78.483,15.276,143.574,129.693,12.573,1,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3,39.0,3.0,7.0,5.0,4.0,3.0,3.0,13.0,3,3.0,3.0,51.0,6.0,7.0,83.0,4.0,18,0.0,40.0,0.0,25,27.0,15.0,20.0,0,1.0,1.0,1.0,0.0,1.0,1,0.0,1.0,1.0,0.0,1.0,1,18,53.19525881633805,4.132842809364551,-0.007316232183340443,0.00014820682778487088,-0.05148186686323193,7.409160321336901,8.449656435449427e-07,-0.00022949281487971848,3.3258757763975164,22.37312252964425,-0.12178296160361379,5.883317970073407,13.848315217391326,-0.012491536647943818,0.2717004428066161,2.6542557465799357,18.832438339920888,12,23,3,27.0,0.0,1.0,0.0,15.0,0.0,0.0,2.777,24.583,0.0,0.0,0.0,67.757,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,39.0,3.0,3.0,0.0,0.0,9,0.0,7.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,28.741268511572713,4.345468749999999,0.04875750915750916,2.809607211538462,0.004567033101307297,-0.2389655762248506,5.782745760489513,-0.00022828963923613002,0.02614040400912157,-0.7783455068480546,8.502428719601307,31.73500000000001,1.5592,25.498199999999997,-2.1395389610389612,18.675511688311694,5.529169696969671,-0.13520033670033688,-0.5171349206349183,13.781259499759491,7.800535353535337,4,7,21,1.0,27.0,1.0,0.0
2333340543,59.367,37.77,44.153,56.476,61.81,89.224,26.75,49.196,53.51,21.683,75.273,47.471,65.364,136.89,60.507,92.926,63.31,12.236,2,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2,2.0,2.0,2.0,2.0,3.0,2.0,2.0,12,6.0,6.0,6.0,13.0,8.0,5.0,8.0,7.0,6,6.0,9.0,39.0,12.0,28.0,24.0,11.0,17,3.0,18.0,0.0,45,39.0,14.0,4.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,22,29.301375922795984,4.904684426229504,-0.0037952042261956338,-0.00012635221414350443,0.026908383810675937,4.127423688891791,-7.121051600283883e-06,0.002469271094159973,9.885473178994944,450.48148616600747,-4.223271033314512,98.57416487859972,154.85251383399216,0.025487767838569632,-5.026135720229453,105.16275286486994,144.68289446640264,24,27,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.287,45.24,0.907,0.81,0.883,77.303,0.84,1.05,2.0,2.0,2.0,2.0,1.0,1.0,4.0,6.0,6.0,5.0,8.0,2.0,0.0,28,2.0,25.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.932768969896184,4.337579710144926,-0.17151815856777486,10.169197101449273,0.00098370126857262,-0.23840984483071306,10.916154264718754,0.00032526290519908153,-0.03219311506173373,0.6574292486685989,6.025891537631599,67.50476190476188,-3.0701298701298683,98.2060606060606,-0.5319770869862408,7.569411869594954,64.51417843026535,0.015391048162787089,-0.9937085318698514,11.173995349319645,59.25043995859229,6,6,22,0.0,0.0,0.0,0.0
2333340888,38.19,21.637,63.396,174.39,247.21,213.54,18.287,62.663,58.273,32.08,71.97,61.31,192.01,133.797,69.873,121.624,119.087,2.867,1,1.0,1.0,7.0,1.0,2.0,1.0,2.0,1.0,1,1.0,1.0,6.0,1.0,2.0,1.0,1.0,7,3.0,4.0,34.0,29.0,61.0,3.0,8.0,9.0,6,4.0,4.0,55.0,74.0,8.0,31.0,17.0,23,30.0,4.0,15.0,39,53.0,11.0,4.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0,22,69.33719129800693,4.394089156626514,-0.00820770154195377,-2.1016369027943383e-05,0.0004930752356147898,5.494179907621632,-4.658038445642314e-07,0.00026824781844644397,2.1703922924901193,95.72403260869568,-1.2060251552795036,28.70294570863921,2.8600956521739134,0.09449526705178858,-4.324368967988529,55.53960155134717,-40.796717725752124,15,27,0,24.0,8.0,7.0,0.0,0.0,7.0,0.0,5.293,58.513,0.0,0.0,0.0,48.24,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,54.0,3.0,3.0,3.0,2.0,0.0,11,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,24.04734779554702,3.5986585365853645,-0.11978104287066968,8.44979077284749,0.0029476286874171222,-0.3585389665514566,11.633229755257986,0.00010377258387319829,-0.00966074025317648,0.047471267852432546,8.977066698439593,28.9414,2.833721212121212,16.18965454545454,-1.3033484848484886,14.563857575757604,0.5494727272727075,-0.3115769230769236,2.902939976689982,0.20016142191142072,8.401211188811223,4,7,21,46.0,0.0,1.0,1.0
2333341396,227.8,85.337,27.973,50.496,53.284,234.314,104.593,88.977,126.667,26.777,10.76,78.674,215.24,7.87,21.256,206.816,191.603,12.47,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7,2.0,2.0,6.0,5.0,9.0,3.0,5.0,8.0,3,3.0,2.0,36.0,2.0,7.0,4.0,9.0,10,0.0,4.0,0.0,23,21.0,9.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1.0,1.0,1,18,79.17550604921954,14.414365079365083,-0.008724415448069093,0.004578009278578078,-0.5809755752703285,26.786165014529427,5.836230148269656e-05,-0.006364922249427522,0.3876842105263149,89.93410000000003,0.022135110503531553,-0.03288288904078572,91.19580129870133,0.04316319066285549,-1.2080158233878486,9.078866659887991,78.64826177300934,12,16,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.323,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,6,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.923215602074244,21.951916666666666,-1.8965769230769205,32.38308974358972,-1.2692609890109883,12.065293956043957,9.11330494505492,0.2328473193473182,-5.1112417582417375,28.248182650682576,-2.4126373626373545,44.56883333333335,-1.9098000000000048,49.34333333333334,-11.34282142857144,54.80430714285719,11.533928571428582,-0.47803703703702877,-7.757543650793723,48.255199735449885,12.968039682539649,1,1,27,0.0,0.0,0.0,0.0
2333342678,56.553,11.294,27.64,30.983,187.453,142.04,33.01,136.132,113.227,15.843,36.904,122.756,71.447,130.297,124.078,54.07,176.073,7.787,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,27,3.0,4.0,6.0,19.0,20.0,5.0,25.0,7.0,5,3.0,26.0,33.0,19.0,25.0,79.0,11.0,16,3.0,4.0,8.0,26,48.0,16.0,5.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,21,65.2348370239342,4.499720297029702,-0.005347638858178614,-3.7907799582101296e-05,0.009929204373408206,4.553721030436378,-2.965156137861087e-07,0.00014133588895160154,4.978660643704123,41.354426877470324,-0.6097675748164884,17.783779714850382,-1.3293033596838209,-0.05951692323694581,1.2650155071473042,2.398655058099886,22.417949011857527,20,24,2,9.0,0.0,6.0,0.0,11.0,0.0,0.0,1.493,113.276,0.0,0.0,0.0,152.167,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,73.0,0.0,0.0,7.0,1.0,2.0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.96104667080705,3.161764705882351,-0.1142349618917335,7.959633105335161,0.0066137632007615,-0.6697910707556995,15.644825944620024,-0.0003502259681011579,0.050742235181507445,-2.143752080106237,25.656105287985252,94.771,88.80740000000002,-38.440099999999994,38.23900000000003,-25.90960000000014,-0.20109999999990785,-11.693666666666621,90.86049999999979,-80.86983333333299,3.3069999999999973,0,2,26,52.0,8.0,3.0,0.0
